	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y
1564	cell_908	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Pvalb	4.9159966	2.6354382	4125	6375
1565	cell_908	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Pvalb	4.9575453	2.6155758	4125	6375
1566	cell_1510	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Other	5.2139306	2.2595975	4125	6375
1567	cell_802	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Other	5.754066	2.250595	4125	6375
1568	cell_911	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL5	5.6868715	2.1456022	4125	6375
1569	cell_1498	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL5	5.354538	2.1192153	4125	6375
1570	cell_46	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL5	5.1361833	2.5086524	4125	6375
1571	cell_794	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL5	5.5923934	2.2299004	4125	6375
1572	cell_684	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL5	5.728746	2.3183503	4125	6375
1573	cell_619	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Astro	5.6088905	2.2745898	4125	6375
1574	cell_962	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	Astro	5.8199573	2.177794	4125	6375
1575	cell_1206	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	Olig	9.38412	1.9751617	2625	1125
1576	cell_778	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	ExcitatoryL5	9.507307	2.3551176	2625	1125
1577	cell_420	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	Astro	9.57759	2.45274	2625	1125
1578	cell_522	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	Astro	9.569193	2.314766	2625	1125
1579	cell_515	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	Astro	9.605958	2.3755305	2625	1125
1580	cell_1459	spot_58	0.9227132664148284	0.39891431669749894	0.8703333714430954	0.9214487466743837	0.39370462223669156	0.8686743342306145	Astro	9.592182	2.2537367	2625	1125
1581	cell_742	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	7.9685855	0.07246387	6375	2625
1582	cell_1348	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	8.098252	0.12691325	6375	2625
1583	cell_1347	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	8.102127	0.08790394	6375	2625
1584	cell_1365	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	8.255334	0.15571512	6375	2625
1585	cell_1401	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	7.985014	-0.028562456	6375	2625
1586	cell_1268	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	8.23979	0.063916445	6375	2625
1587	cell_686	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	7.8891683	-0.000116312665	6375	2625
1588	cell_969	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	ExcitatoryL6	8.348141	0.03254257	6375	2625
1589	cell_1270	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	Micro	8.0612135	0.04729514	6375	2625
1590	cell_748	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	Endo	7.921103	-0.06616456	6375	2625
1591	cell_1338	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	Olig	8.155358	-0.05039066	6375	2625
1592	cell_1074	spot_155	0.9485609987838802	0.8788309729580202	0.9415879962012942	0.9610822313324758	0.9169406971179842	0.9566680779110267	Olig	8.182255	-0.043563463	6375	2625
1593	cell_722	spot_93	0.8804486927164892	0.6996977066167088	0.8623735941065112	0.8724238297322963	0.5054535853925592	0.7797606812549929	Other	-0.6508301	3.489009	3375	13125
1594	cell_907	spot_93	0.8804486927164892	0.6996977066167088	0.8623735941065112	0.8724238297322963	0.5054535853925592	0.7797606812549929	Other	-0.6750759	3.4334257	3375	13125
1595	cell_25	spot_93	0.8804486927164892	0.6996977066167088	0.8623735941065112	0.8724238297322963	0.5054535853925592	0.7797606812549929	Astro	-0.53804046	3.3571267	3375	13125
1596	cell_722	spot_93	0.8804486927164892	0.6996977066167088	0.8623735941065112	0.8724238297322963	0.5054535853925592	0.7797606812549929	Other	-0.6524996	3.4765208	3375	13125
1597	cell_1352	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	ExcitatoryL6	6.0196996	1.8499118	4875	5625
1598	cell_1090	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Micro	6.05289	1.7064945	4875	5625
1599	cell_1040	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Endo	6.003615	1.7776808	4875	5625
1600	cell_972	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Endo	6.0138245	1.64224	4875	5625
1601	cell_1007	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Olig	6.029484	1.9576926	4875	5625
1602	cell_642	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Olig	5.851635	1.8579193	4875	5625
1603	cell_187	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Sst	5.8948493	1.8138467	4875	5625
1604	cell_471	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	Sst	5.794192	1.6844093	4875	5625
1605	cell_1494	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	ExcitatoryL5	6.008445	2.0840561	4875	5625
1606	cell_255	spot_121	0.9221507328255794	0.6997299602377178	0.8999086555667932	0.9294707539309913	0.7689623298085381	0.913419911518746	ExcitatoryL5	5.933926	1.9312733	4875	5625
1607	cell_156	spot_18	0.921686899819235	0.0	0.921686899819235	0.9269394991429362	0.0	0.9269394991429362	Other	-0.6293208	4.9211345	375	13875
1608	cell_600	spot_18	0.921686899819235	0.0	0.921686899819235	0.9269394991429362	0.0	0.9269394991429362	Other	-0.670152	4.8949385	375	13875
1609	cell_170	spot_18	0.921686899819235	0.0	0.921686899819235	0.9269394991429362	0.0	0.9269394991429362	Other	-0.6445244	4.8639197	375	13875
1610	cell_364	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Endo	-0.9871172	1.5391446	5625	13875
1611	cell_776	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Endo	-1.0307719	1.5294847	5625	13875
1612	cell_1230	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Smc	-0.96397346	1.6406566	5625	13875
1613	cell_1466	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Smc	-1.043352	1.4818203	5625	13875
1614	cell_1220	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Smc	-1.0055418	1.4931861	5625	13875
1615	cell_1220	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Smc	-1.0481347	1.519596	5625	13875
1616	cell_1447	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Smc	-1.0451158	1.5141075	5625	13875
1617	cell_1120	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Astro	-1.096139	1.491244	5625	13875
1618	cell_1104	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Astro	-1.0096979	1.5448642	5625	13875
1619	cell_682	spot_151	0.9684531896859527	0.9335993979446098	0.9649678105118185	0.9596722882589132	0.9136631149397063	0.8911130983471717	Astro	-1.0058236	1.5694852	5625	13875
1620	cell_534	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL6	6.8715796	1.8229382	4125	4875
1621	cell_866	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL6	6.2962203	2.116807	4125	4875
1622	cell_612	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL6	6.6577277	1.7187588	4125	4875
1623	cell_833	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	Pvalb	6.271591	1.908357	4125	4875
1624	cell_833	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	Pvalb	6.309633	1.9097092	4125	4875
1625	cell_943	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL4	6.508194	1.8584347	4125	4875
1626	cell_790	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL4	6.430505	2.0274127	4125	4875
1627	cell_1076	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	Olig	6.181334	1.9752218	4125	4875
1628	cell_924	spot_101	0.9572978257932817	0.7665835611623292	0.9382263993301865	0.9441761387111459	0.7166555243973135	0.9214240772797627	ExcitatoryL2and3	6.084727	2.055034	4125	4875
1629	cell_249	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL6	5.6402	4.287096	375	7125
1630	cell_72	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	Endo	4.174508	4.5822396	375	7125
1631	cell_72	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	Endo	4.1638074	4.6635036	375	7125
1632	cell_114	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	Olig	3.909839	4.574517	375	7125
1633	cell_171	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	Olig	3.9876485	4.6704774	375	7125
1634	cell_452	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	Olig	4.1852856	4.5894585	375	7125
1635	cell_149	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL5	3.973601	4.687781	375	7125
1636	cell_134	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL5	4.0624895	4.6909895	375	7125
1637	cell_42	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL5	3.9649277	4.635639	375	7125
1638	cell_41	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL5	4.073642	4.652736	375	7125
1639	cell_1032	spot_9	0.9573725516390136	0.69404256428547	0.9310395529036593	0.9714266379054564	0.7248314387906051	0.9467671179939713	ExcitatoryL5	3.9914846	4.57106	375	7125
1640	cell_567	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	ExcitatoryL4	2.8436418	4.7764053	1125	8625
1641	cell_343	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	ExcitatoryL4	3.2834089	4.6265736	1125	8625
1642	cell_88	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	ExcitatoryL4	2.7754173	4.6764526	1125	8625
1643	cell_1366	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	ExcitatoryL4	3.0111659	4.8309817	1125	8625
1644	cell_738	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.2970836	4.5502653	1125	8625
1645	cell_276	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.3493125	4.4986033	1125	8625
1646	cell_157	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.1774266	4.4305644	1125	8625
1647	cell_297	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.282803	4.4833784	1125	8625
1648	cell_365	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.1114223	4.6257777	1125	8625
1649	cell_302	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.1411912	4.6079974	1125	8625
1650	cell_337	spot_30	0.9180829649553749	0.9253972224503917	0.9188143907048766	0.9533070853895567	0.9129661160324251	0.9492729884538436	Endo	3.320891	4.570448	1125	8625
1651	cell_1154	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	Pvalb	3.8539257	1.1461705	5625	7125
1652	cell_1188	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	ExcitatoryL4	4.36792	1.1947199	5625	7125
1653	cell_513	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	ExcitatoryL4	4.2215385	1.1404804	5625	7125
1654	cell_1506	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	ExcitatoryL4	4.194005	1.0704916	5625	7125
1655	cell_1140	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	ExcitatoryL5	4.2139063	1.2480477	5625	7125
1656	cell_541	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	ExcitatoryL5	4.0155935	1.160051	5625	7125
1657	cell_361	spot_142	0.9342855820066601	0.9067918712228034	0.9315362109282745	0.915021039526642	0.9185815114117792	0.8540770216020893	Astro	4.2555885	1.1621757	5625	7125
1658	cell_703	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL6	6.8316836	2.3602827	3375	4875
1659	cell_747	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL6	6.692489	2.3356278	3375	4875
1660	cell_1221	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL6	6.2737675	2.4143198	3375	4875
1661	cell_754	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL6	6.7128377	2.2761858	3375	4875
1662	cell_1444	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	Pvalb	6.2461386	2.2460535	3375	4875
1663	cell_769	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	Pvalb	6.589574	2.4074957	3375	4875
1664	cell_1085	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	Micro	6.3959928	2.3600373	3375	4875
1665	cell_816	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	Micro	6.501929	2.4613469	3375	4875
1666	cell_248	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL2and3	6.669487	2.3280833	3375	4875
1667	cell_59	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	ExcitatoryL2and3	6.7925086	2.5405505	3375	4875
1668	cell_718	spot_82	0.9214960056841693	0.5457313491090839	0.8839195400266608	0.9232487471585478	0.6318847200711781	0.8342363155119955	Astro	6.735405	2.4452195	3375	4875
1669	cell_473	spot_45	0.9170447275554444	0.5430658418182264	0.8796468389817227	0.9578874579468512	0.5816709687314554	0.8586383608039269	ExcitatoryL6	6.181844	3.772465	1875	5625
1670	cell_412	spot_45	0.9170447275554444	0.5430658418182264	0.8796468389817227	0.9578874579468512	0.5816709687314554	0.8586383608039269	ExcitatoryL6	6.3296556	3.6194134	1875	5625
